,season,round,circuit_id,date,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,date_of_birth,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points_after_race,constructor_wins_after_race,constructor_standings_pos_after_race,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time
1479,2017,14,marina_bay,2017-09-17,0,0,0,1,0,ricciardo,1989-07-01,Australian,red_bull,3,2,144.0,1.0,4.0,230.0,1,3,212.0,1.0,3.0,01:39.8
1480,2017,14,marina_bay,2017-09-17,0,0,0,1,0,bottas,1989-08-28,Finnish,mercedes,6,3,197.0,2.0,3.0,475.0,9,1,435.0,8.0,1.0,01:40.8
1481,2017,14,marina_bay,2017-09-17,0,0,0,1,0,sainz,1994-09-01,Spanish,toro_rosso,10,4,36.0,0.0,9.0,52.0,0,6,40.0,0.0,6.0,01:42.1
1482,2017,14,marina_bay,2017-09-17,0,0,0,1,0,perez,1990-01-26,Mexican,force_india,12,5,58.0,0.0,7.0,124.0,0,4,113.0,0.0,4.0,01:42.2
1483,2017,14,marina_bay,2017-09-17,0,0,0,1,0,jolyon_palmer,1991-01-20,British,renault,11,6,0.0,0.0,19.0,42.0,0,7,34.0,0.0,8.0,01:42.1
1484,2017,14,marina_bay,2017-09-17,0,0,0,1,0,vandoorne,1992-03-26,Belgian,mclaren,9,7,1.0,0.0,18.0,17.0,0,9,11.0,0.0,9.0,01:41.4
1485,2017,14,marina_bay,2017-09-17,0,0,0,1,0,stroll,1998-10-29,Canadian,williams,18,8,24.0,0.0,12.0,59.0,0,5,55.0,0.0,5.0,01:44.7
1486,2017,14,marina_bay,2017-09-17,0,0,0,1,0,grosjean,1986-04-17,French,haas,15,9,24.0,0.0,13.0,37.0,0,8,35.0,0.0,7.0,01:43.9
1487,2017,14,marina_bay,2017-09-17,0,0,0,1,0,ocon,1996-09-17,French,force_india,14,10,55.0,0.0,8.0,124.0,0,4,113.0,0.0,4.0,01:42.8
1488,2017,14,marina_bay,2017-09-17,0,0,0,1,0,massa,1981-04-25,Brazilian,williams,17,11,31.0,0.0,11.0,59.0,0,5,55.0,0.0,5.0,01:44.0
1489,2017,14,marina_bay,2017-09-17,0,0,0,1,0,wehrlein,1994-10-18,German,sauber,19,12,5.0,0.0,16.0,5.0,0,10,5.0,0.0,10.0,01:45.1
1490,2017,14,marina_bay,2017-09-17,0,0,0,1,0,kevin_magnussen,1992-10-05,Danish,haas,16,13,11.0,0.0,14.0,37.0,0,8,35.0,0.0,7.0,01:43.8
1491,2017,14,marina_bay,2017-09-17,0,0,0,1,0,hulkenberg,1987-08-19,German,renault,7,14,34.0,0.0,10.0,42.0,0,7,34.0,0.0,8.0,01:41.0
1492,2017,14,marina_bay,2017-09-17,0,0,0,1,0,ericsson,1990-09-02,Swedish,sauber,20,15,0.0,0.0,20.0,5.0,0,10,5.0,0.0,10.0,01:45.6
1493,2017,14,marina_bay,2017-09-17,0,0,0,1,0,kvyat,1994-04-26,Russian,toro_rosso,13,16,4.0,0.0,17.0,52.0,0,6,40.0,0.0,6.0,01:42.3
1494,2017,14,marina_bay,2017-09-17,0,0,0,1,0,alonso,1981-07-29,Spanish,mclaren,8,17,10.0,0.0,15.0,17.0,0,9,11.0,0.0,9.0,01:41.2
1495,2017,14,marina_bay,2017-09-17,0,0,0,1,0,vettel,1987-07-03,German,ferrari,1,18,235.0,4.0,2.0,373.0,4,2,373.0,4.0,2.0,01:39.5
1496,2017,14,marina_bay,2017-09-17,0,0,0,1,0,max_verstappen,1997-09-30,Dutch,red_bull,2,19,68.0,0.0,6.0,230.0,1,3,212.0,1.0,3.0,01:39.8
1497,2017,14,marina_bay,2017-09-17,0,0,0,1,0,raikkonen,1979-10-17,Finnish,ferrari,4,20,138.0,0.0,5.0,373.0,4,2,373.0,4.0,2.0,01:40.1
1498,2017,15,sepang,2017-10-01,0,0,0,0,1,max_verstappen,1997-09-30,Dutch,red_bull,3,1,68.0,0.0,6.0,270.0,2,3,230.0,1.0,3.0,01:30.5
1499,2017,15,sepang,2017-10-01,0,0,0,0,1,hamilton,1985-01-07,British,mercedes,1,2,263.0,7.0,1.0,503.0,9,1,475.0,9.0,1.0,01:30.1
1500,2017,15,sepang,2017-10-01,0,0,0,0,1,ricciardo,1989-07-01,Australian,red_bull,4,3,162.0,1.0,4.0,270.0,2,3,230.0,1.0,3.0,01:30.6
1501,2017,15,sepang,2017-10-01,0,0,0,0,1,vettel,1987-07-03,German,ferrari,20,4,235.0,4.0,2.0,385.0,4,2,373.0,4.0,2.0,00:00.0
1502,2017,15,sepang,2017-10-01,0,0,0,0,1,bottas,1989-08-28,Finnish,mercedes,5,5,212.0,2.0,3.0,503.0,9,1,475.0,9.0,1.0,01:30.8
1503,2017,15,sepang,2017-10-01,0,0,0,0,1,perez,1990-01-26,Mexican,force_india,9,6,68.0,0.0,7.0,133.0,0,4,124.0,0.0,4.0,01:31.7
1504,2017,15,sepang,2017-10-01,0,0,0,0,1,vandoorne,1992-03-26,Belgian,mclaren,7,7,7.0,0.0,17.0,23.0,0,9,17.0,0.0,9.0,01:31.6
1505,2017,15,sepang,2017-10-01,0,0,0,0,1,stroll,1998-10-29,Canadian,williams,13,8,28.0,0.0,12.0,65.0,0,5,59.0,0.0,5.0,01:32.3
1506,2017,15,sepang,2017-10-01,0,0,0,0,1,massa,1981-04-25,Brazilian,williams,11,9,31.0,0.0,11.0,65.0,0,5,59.0,0.0,5.0,01:32.0
1507,2017,15,sepang,2017-10-01,0,0,0,0,1,ocon,1996-09-17,French,force_india,6,10,56.0,0.0,8.0,133.0,0,4,124.0,0.0,4.0,01:31.5
1508,2017,15,sepang,2017-10-01,0,0,0,0,1,alonso,1981-07-29,Spanish,mclaren,10,11,10.0,0.0,15.0,23.0,0,9,17.0,0.0,9.0,01:31.7
1509,2017,15,sepang,2017-10-01,0,0,0,0,1,kevin_magnussen,1992-10-05,Danish,haas,17,12,11.0,0.0,14.0,37.0,0,8,37.0,0.0,8.0,01:33.4
1510,2017,15,sepang,2017-10-01,0,0,0,0,1,grosjean,1986-04-17,French,haas,16,13,26.0,0.0,13.0,37.0,0,8,37.0,0.0,8.0,01:33.3
1511,2017,15,sepang,2017-10-01,0,0,0,0,1,gasly,1996-02-07,French,toro_rosso,15,14,0.0,0.0,0.0,52.0,0,6,52.0,0.0,6.0,01:32.6
1512,2017,15,sepang,2017-10-01,0,0,0,0,1,jolyon_palmer,1991-01-20,British,renault,12,15,8.0,0.0,16.0,42.0,0,7,42.0,0.0,7.0,01:32.1
1513,2017,15,sepang,2017-10-01,0,0,0,0,1,hulkenberg,1987-08-19,German,renault,8,16,34.0,0.0,10.0,42.0,0,7,42.0,0.0,7.0,01:31.6
1514,2017,15,sepang,2017-10-01,0,0,0,0,1,wehrlein,1994-10-18,German,sauber,18,17,5.0,0.0,18.0,5.0,0,10,5.0,0.0,10.0,01:33.5
1515,2017,15,sepang,2017-10-01,0,0,0,0,1,ericsson,1990-09-02,Swedish,sauber,19,18,0.0,0.0,20.0,5.0,0,10,5.0,0.0,10.0,01:34.0
1516,2017,15,sepang,2017-10-01,0,0,0,0,1,sainz,1994-09-01,Spanish,toro_rosso,14,19,48.0,0.0,9.0,52.0,0,6,52.0,0.0,6.0,01:32.4
1517,2017,16,suzuka,2017-10-08,1,0,0,0,0,hamilton,1985-01-07,British,mercedes,1,1,281.0,7.0,1.0,540.0,10,1,503.0,9.0,1.0,01:27.3
1518,2017,16,suzuka,2017-10-08,1,0,0,0,0,max_verstappen,1997-09-30,Dutch,red_bull,4,2,93.0,1.0,6.0,303.0,2,3,270.0,2.0,3.0,01:28.3
1519,2017,16,suzuka,2017-10-08,1,0,0,0,0,ricciardo,1989-07-01,Australian,red_bull,3,3,177.0,1.0,4.0,303.0,2,3,270.0,2.0,3.0,01:28.3
1520,2017,16,suzuka,2017-10-08,1,0,0,0,0,bottas,1989-08-28,Finnish,mercedes,6,4,222.0,2.0,3.0,540.0,10,1,503.0,9.0,1.0,01:27.7
1521,2017,16,suzuka,2017-10-08,1,0,0,0,0,raikkonen,1979-10-17,Finnish,ferrari,10,5,138.0,0.0,5.0,395.0,4,2,385.0,4.0,2.0,01:28.5
1522,2017,16,suzuka,2017-10-08,1,0,0,0,0,ocon,1996-09-17,French,force_india,5,6,57.0,0.0,8.0,147.0,0,4,133.0,0.0,4.0,01:29.1
1523,2017,16,suzuka,2017-10-08,1,0,0,0,0,perez,1990-01-26,Mexican,force_india,7,7,76.0,0.0,7.0,147.0,0,4,133.0,0.0,4.0,01:29.3
1524,2017,16,suzuka,2017-10-08,1,0,0,0,0,kevin_magnussen,1992-10-05,Danish,haas,12,8,11.0,0.0,15.0,43.0,0,7,37.0,0.0,8.0,01:30.0
1525,2017,16,suzuka,2017-10-08,1,0,0,0,0,grosjean,1986-04-17,French,haas,13,9,26.0,0.0,13.0,43.0,0,7,37.0,0.0,8.0,01:30.8
1526,2017,16,suzuka,2017-10-08,1,0,0,0,0,massa,1981-04-25,Brazilian,williams,8,10,33.0,0.0,11.0,66.0,0,5,65.0,0.0,5.0,01:29.5
1527,2017,16,suzuka,2017-10-08,1,0,0,0,0,alonso,1981-07-29,Spanish,mclaren,20,11,10.0,0.0,16.0,23.0,0,9,23.0,0.0,9.0,01:30.7
1528,2017,16,suzuka,2017-10-08,1,0,0,0,0,jolyon_palmer,1991-01-20,British,renault,18,12,8.0,0.0,17.0,42.0,0,8,42.0,0.0,7.0,01:30.0
1529,2017,16,suzuka,2017-10-08,1,0,0,0,0,gasly,1996-02-07,French,toro_rosso,14,13,0.0,0.0,22.0,52.0,0,6,52.0,0.0,6.0,01:31.3
1530,2017,16,suzuka,2017-10-08,1,0,0,0,0,vandoorne,1992-03-26,Belgian,mclaren,9,14,13.0,0.0,14.0,23.0,0,9,23.0,0.0,9.0,01:29.8
1531,2017,16,suzuka,2017-10-08,1,0,0,0,0,wehrlein,1994-10-18,German,sauber,17,15,5.0,0.0,18.0,5.0,0,10,5.0,0.0,10.0,01:31.9
1532,2017,16,suzuka,2017-10-08,1,0,0,0,0,stroll,1998-10-29,Canadian,williams,15,16,32.0,0.0,12.0,66.0,0,5,65.0,0.0,5.0,01:31.4
1533,2017,16,suzuka,2017-10-08,1,0,0,0,0,hulkenberg,1987-08-19,German,renault,11,17,34.0,0.0,10.0,42.0,0,8,42.0,0.0,7.0,01:29.9
1534,2017,16,suzuka,2017-10-08,1,0,0,0,0,ericsson,1990-09-02,Swedish,sauber,16,18,0.0,0.0,20.0,5.0,0,10,5.0,0.0,10.0,01:31.6
1535,2017,16,suzuka,2017-10-08,1,0,0,0,0,vettel,1987-07-03,German,ferrari,2,19,247.0,4.0,2.0,395.0,4,2,385.0,4.0,2.0,01:27.8
1536,2017,16,suzuka,2017-10-08,1,0,0,0,0,sainz,1994-09-01,Spanish,toro_rosso,19,20,48.0,0.0,9.0,52.0,0,6,52.0,0.0,6.0,01:30.4
1537,2017,17,americas,2017-10-22,1,0,0,0,0,hamilton,1985-01-07,British,mercedes,1,1,306.0,8.0,1.0,575.0,11,1,540.0,10.0,1.0,01:33.1
1538,2017,17,americas,2017-10-22,1,0,0,0,0,vettel,1987-07-03,German,ferrari,2,2,247.0,4.0,2.0,428.0,4,2,395.0,4.0,2.0,01:33.3
1539,2017,17,americas,2017-10-22,1,0,0,0,0,raikkonen,1979-10-17,Finnish,ferrari,5,3,148.0,0.0,5.0,428.0,4,2,395.0,4.0,2.0,01:33.6
1540,2017,17,americas,2017-10-22,1,0,0,0,0,max_verstappen,1997-09-30,Dutch,red_bull,16,4,111.0,1.0,6.0,315.0,2,3,303.0,2.0,3.0,01:33.7
1541,2017,17,americas,2017-10-22,1,0,0,0,0,bottas,1989-08-28,Finnish,mercedes,3,5,234.0,2.0,3.0,575.0,11,1,540.0,10.0,1.0,01:33.6
1542,2017,17,americas,2017-10-22,1,0,0,0,0,ocon,1996-09-17,French,force_india,6,6,65.0,0.0,8.0,159.0,0,4,147.0,0.0,4.0,01:34.6
1543,2017,17,americas,2017-10-22,1,0,0,0,0,sainz,1994-09-01,Spanish,renault,7,7,48.0,0.0,9.0,48.0,0,7,42.0,0.0,8.0,01:34.9
1544,2017,17,americas,2017-10-22,1,0,0,0,0,perez,1990-01-26,Mexican,force_india,9,8,82.0,0.0,7.0,159.0,0,4,147.0,0.0,4.0,01:35.1
1545,2017,17,americas,2017-10-22,1,0,0,0,0,massa,1981-04-25,Brazilian,williams,10,9,34.0,0.0,11.0,68.0,0,5,66.0,0.0,5.0,01:35.2
1546,2017,17,americas,2017-10-22,1,0,0,0,0,kvyat,1994-04-26,Russian,toro_rosso,11,10,4.0,0.0,19.0,53.0,0,6,52.0,0.0,6.0,01:35.5
1547,2017,17,americas,2017-10-22,1,0,0,0,0,stroll,1998-10-29,Canadian,williams,15,11,32.0,0.0,12.0,68.0,0,5,66.0,0.0,5.0,01:36.9
1548,2017,17,americas,2017-10-22,1,0,0,0,0,vandoorne,1992-03-26,Belgian,mclaren,20,12,13.0,0.0,15.0,23.0,0,9,23.0,0.0,9.0,01:35.6
1549,2017,17,americas,2017-10-22,1,0,0,0,0,brendon_hartley,1989-11-10,New Zealander,toro_rosso,19,13,0.0,0.0,0.0,53.0,0,6,52.0,0.0,6.0,01:36.9
1550,2017,17,americas,2017-10-22,1,0,0,0,0,grosjean,1986-04-17,French,haas,12,14,28.0,0.0,13.0,43.0,0,8,43.0,0.0,7.0,01:35.9
1551,2017,17,americas,2017-10-22,1,0,0,0,0,ericsson,1990-09-02,Swedish,sauber,13,15,0.0,0.0,20.0,5.0,0,10,5.0,0.0,10.0,01:36.8
1552,2017,17,americas,2017-10-22,1,0,0,0,0,kevin_magnussen,1992-10-05,Danish,haas,17,16,15.0,0.0,14.0,43.0,0,8,43.0,0.0,7.0,01:37.4
1553,2017,17,americas,2017-10-22,1,0,0,0,0,alonso,1981-07-29,Spanish,mclaren,8,17,10.0,0.0,16.0,23.0,0,9,23.0,0.0,9.0,01:35.0
1554,2017,17,americas,2017-10-22,1,0,0,0,0,ricciardo,1989-07-01,Australian,red_bull,4,18,192.0,1.0,4.0,315.0,2,3,303.0,2.0,3.0,01:33.6
1555,2017,17,americas,2017-10-22,1,0,0,0,0,wehrlein,1994-10-18,German,sauber,14,19,5.0,0.0,18.0,5.0,0,10,5.0,0.0,10.0,01:37.2
1556,2017,17,americas,2017-10-22,1,0,0,0,0,hulkenberg,1987-08-19,German,renault,18,20,34.0,0.0,10.0,48.0,0,7,42.0,0.0,8.0,00:00.0
1557,2017,18,rodriguez,2017-10-29,0,0,1,0,0,max_verstappen,1997-09-30,Dutch,red_bull,2,1,123.0,1.0,6.0,340.0,3,3,315.0,2.0,3.0,01:16.6
1558,2017,18,rodriguez,2017-10-29,0,0,1,0,0,bottas,1989-08-28,Finnish,mercedes,4,2,244.0,2.0,3.0,595.0,11,1,575.0,11.0,1.0,01:17.0
1559,2017,18,rodriguez,2017-10-29,0,0,1,0,0,raikkonen,1979-10-17,Finnish,ferrari,5,3,163.0,0.0,5.0,455.0,4,2,428.0,4.0,2.0,01:17.2
1560,2017,18,rodriguez,2017-10-29,0,0,1,0,0,vettel,1987-07-03,German,ferrari,1,4,265.0,4.0,2.0,455.0,4,2,428.0,4.0,2.0,01:16.5
1561,2017,18,rodriguez,2017-10-29,0,0,1,0,0,ocon,1996-09-17,French,force_india,6,5,73.0,0.0,8.0,175.0,0,4,159.0,0.0,4.0,01:17.4
1562,2017,18,rodriguez,2017-10-29,0,0,1,0,0,stroll,1998-10-29,Canadian,williams,11,6,32.0,0.0,12.0,76.0,0,5,68.0,0.0,5.0,01:19.2
1563,2017,18,rodriguez,2017-10-29,0,0,1,0,0,perez,1990-01-26,Mexican,force_india,9,7,86.0,0.0,7.0,175.0,0,4,159.0,0.0,4.0,01:17.8
1564,2017,18,rodriguez,2017-10-29,0,0,1,0,0,kevin_magnussen,1992-10-05,Danish,haas,14,8,15.0,0.0,14.0,47.0,0,8,43.0,0.0,8.0,01:19.4
1565,2017,18,rodriguez,2017-10-29,0,0,1,0,0,hamilton,1985-01-07,British,mercedes,3,9,331.0,9.0,1.0,595.0,11,1,575.0,11.0,1.0,01:16.9
1566,2017,18,rodriguez,2017-10-29,0,0,1,0,0,alonso,1981-07-29,Spanish,mclaren,18,10,10.0,0.0,16.0,24.0,0,9,23.0,0.0,9.0,00:00.0
1567,2017,18,rodriguez,2017-10-29,0,0,1,0,0,massa,1981-04-25,Brazilian,williams,10,11,36.0,0.0,10.0,76.0,0,5,68.0,0.0,5.0,01:18.1
1568,2017,18,rodriguez,2017-10-29,0,0,1,0,0,vandoorne,1992-03-26,Belgian,mclaren,19,12,13.0,0.0,15.0,24.0,0,9,23.0,0.0,9.0,00:00.0
1569,2017,18,rodriguez,2017-10-29,0,0,1,0,0,gasly,1996-02-07,French,toro_rosso,20,13,0.0,0.0,22.0,53.0,0,6,53.0,0.0,6.0,00:00.0
1570,2017,18,rodriguez,2017-10-29,0,0,1,0,0,wehrlein,1994-10-18,German,sauber,13,14,5.0,0.0,18.0,5.0,0,10,5.0,0.0,10.0,01:19.3
1571,2017,18,rodriguez,2017-10-29,0,0,1,0,0,grosjean,1986-04-17,French,haas,15,15,28.0,0.0,13.0,47.0,0,8,43.0,0.0,8.0,01:19.5
1572,2017,18,rodriguez,2017-10-29,0,0,1,0,0,sainz,1994-09-01,Spanish,renault,8,16,54.0,0.0,9.0,48.0,0,7,48.0,0.0,7.0,01:17.8
1573,2017,18,rodriguez,2017-10-29,0,0,1,0,0,ericsson,1990-09-02,Swedish,sauber,12,17,0.0,0.0,20.0,5.0,0,10,5.0,0.0,10.0,01:19.2
1574,2017,18,rodriguez,2017-10-29,0,0,1,0,0,brendon_hartley,1989-11-10,New Zealander,toro_rosso,17,18,0.0,0.0,23.0,53.0,0,6,53.0,0.0,6.0,00:00.0
1575,2017,18,rodriguez,2017-10-29,0,0,1,0,0,hulkenberg,1987-08-19,German,renault,7,19,34.0,0.0,11.0,48.0,0,7,48.0,0.0,7.0,01:17.5
1576,2017,18,rodriguez,2017-10-29,0,0,1,0,0,ricciardo,1989-07-01,Australian,red_bull,16,20,192.0,1.0,4.0,340.0,3,3,315.0,2.0,3.0,01:17.4
1577,2017,19,interlagos,2017-11-12,0,0,0,0,0,vettel,1987-07-03,German,ferrari,2,1,277.0,4.0,2.0,495.0,5,2,455.0,4.0,2.0,01:08.4
1578,2017,19,interlagos,2017-11-12,0,0,0,0,0,bottas,1989-08-28,Finnish,mercedes,1,2,262.0,2.0,3.0,625.0,11,1,595.0,11.0,1.0,01:08.3
1579,2017,19,interlagos,2017-11-12,0,0,0,0,0,raikkonen,1979-10-17,Finnish,ferrari,3,3,178.0,0.0,5.0,495.0,5,2,455.0,4.0,2.0,01:08.5
1580,2017,19,interlagos,2017-11-12,0,0,0,0,0,max_verstappen,1997-09-30,Dutch,red_bull,4,5,148.0,2.0,6.0,358.0,3,3,340.0,3.0,3.0,01:08.9
1581,2017,19,interlagos,2017-11-12,0,0,0,0,0,ricciardo,1989-07-01,Australian,red_bull,14,6,192.0,1.0,4.0,358.0,3,3,340.0,3.0,3.0,01:09.3
1582,2017,19,interlagos,2017-11-12,0,0,0,0,0,massa,1981-04-25,Brazilian,williams,9,7,36.0,0.0,11.0,82.0,0,5,76.0,0.0,5.0,01:09.8
1583,2017,19,interlagos,2017-11-12,0,0,0,0,0,alonso,1981-07-29,Spanish,mclaren,6,8,11.0,0.0,16.0,28.0,0,9,24.0,0.0,9.0,01:09.6
1584,2017,19,interlagos,2017-11-12,0,0,0,0,0,perez,1990-01-26,Mexican,force_india,5,9,92.0,0.0,7.0,177.0,0,4,175.0,0.0,4.0,01:09.6
1585,2017,19,interlagos,2017-11-12,0,0,0,0,0,hulkenberg,1987-08-19,German,renault,7,10,34.0,0.0,12.0,49.0,0,7,48.0,0.0,7.0,01:09.7
1586,2017,19,interlagos,2017-11-12,0,0,0,0,0,sainz,1994-09-01,Spanish,renault,8,11,54.0,0.0,9.0,49.0,0,7,48.0,0.0,7.0,01:09.8
1587,2017,19,interlagos,2017-11-12,0,0,0,0,0,gasly,1996-02-07,French,toro_rosso,19,12,0.0,0.0,22.0,53.0,0,6,53.0,0.0,6.0,01:10.7
1588,2017,19,interlagos,2017-11-12,0,0,0,0,0,ericsson,1990-09-02,Swedish,sauber,17,13,0.0,0.0,20.0,5.0,0,10,5.0,0.0,10.0,01:10.9
1589,2017,19,interlagos,2017-11-12,0,0,0,0,0,wehrlein,1994-10-18,German,sauber,15,14,5.0,0.0,18.0,5.0,0,10,5.0,0.0,10.0,01:10.7
1590,2017,19,interlagos,2017-11-12,0,0,0,0,0,grosjean,1986-04-17,French,haas,11,15,28.0,0.0,13.0,47.0,0,8,47.0,0.0,8.0,01:09.9
1591,2017,19,interlagos,2017-11-12,0,0,0,0,0,stroll,1998-10-29,Canadian,williams,16,16,40.0,0.0,10.0,82.0,0,5,76.0,0.0,5.0,01:10.8
1592,2017,19,interlagos,2017-11-12,0,0,0,0,0,brendon_hartley,1989-11-10,New Zealander,toro_rosso,18,17,0.0,0.0,23.0,53.0,0,6,53.0,0.0,6.0,00:00.0
1593,2017,19,interlagos,2017-11-12,0,0,0,0,0,ocon,1996-09-17,French,force_india,10,18,83.0,0.0,8.0,177.0,0,4,175.0,0.0,4.0,01:09.8
1594,2017,19,interlagos,2017-11-12,0,0,0,0,0,vandoorne,1992-03-26,Belgian,mclaren,12,19,13.0,0.0,15.0,28.0,0,9,24.0,0.0,9.0,01:10.1
1595,2017,19,interlagos,2017-11-12,0,0,0,0,0,kevin_magnussen,1992-10-05,Danish,haas,13,20,19.0,0.0,14.0,47.0,0,8,47.0,0.0,8.0,01:10.2
1596,2017,20,yas_marina,2017-11-26,1,0,0,0,0,bottas,1989-08-28,Finnish,mercedes,1,1,280.0,2.0,3.0,668.0,12,1,625.0,11.0,1.0,01:36.2
1597,2017,20,yas_marina,2017-11-26,1,0,0,0,0,hamilton,1985-01-07,British,mercedes,2,2,345.0,9.0,1.0,668.0,12,1,625.0,11.0,1.0,01:36.4
1598,2017,20,yas_marina,2017-11-26,1,0,0,0,0,vettel,1987-07-03,German,ferrari,3,3,302.0,5.0,2.0,522.0,5,2,495.0,5.0,2.0,01:36.8
1599,2017,20,yas_marina,2017-11-26,1,0,0,0,0,raikkonen,1979-10-17,Finnish,ferrari,5,4,193.0,0.0,5.0,522.0,5,2,495.0,5.0,2.0,01:37.0
1600,2017,20,yas_marina,2017-11-26,1,0,0,0,0,max_verstappen,1997-09-30,Dutch,red_bull,6,5,158.0,2.0,6.0,368.0,3,3,358.0,3.0,3.0,01:37.3
1601,2017,20,yas_marina,2017-11-26,1,0,0,0,0,hulkenberg,1987-08-19,German,renault,7,6,35.0,0.0,12.0,57.0,0,6,49.0,0.0,7.0,01:38.3
1602,2017,20,yas_marina,2017-11-26,1,0,0,0,0,perez,1990-01-26,Mexican,force_india,8,7,94.0,0.0,7.0,187.0,0,4,177.0,0.0,4.0,01:38.4
1603,2017,20,yas_marina,2017-11-26,1,0,0,0,0,ocon,1996-09-17,French,force_india,9,8,83.0,0.0,8.0,187.0,0,4,177.0,0.0,4.0,01:38.4
1604,2017,20,yas_marina,2017-11-26,1,0,0,0,0,alonso,1981-07-29,Spanish,mclaren,11,9,15.0,0.0,15.0,30.0,0,9,28.0,0.0,9.0,01:38.6
1605,2017,20,yas_marina,2017-11-26,1,0,0,0,0,massa,1981-04-25,Brazilian,williams,10,10,42.0,0.0,10.0,83.0,0,5,82.0,0.0,5.0,01:38.6
1606,2017,20,yas_marina,2017-11-26,1,0,0,0,0,grosjean,1986-04-17,French,haas,16,11,28.0,0.0,13.0,47.0,0,8,47.0,0.0,8.0,01:39.5
1607,2017,20,yas_marina,2017-11-26,1,0,0,0,0,vandoorne,1992-03-26,Belgian,mclaren,13,12,13.0,0.0,16.0,30.0,0,9,28.0,0.0,9.0,01:38.8
1608,2017,20,yas_marina,2017-11-26,1,0,0,0,0,kevin_magnussen,1992-10-05,Danish,haas,14,13,19.0,0.0,14.0,47.0,0,8,47.0,0.0,8.0,01:39.3
1609,2017,20,yas_marina,2017-11-26,1,0,0,0,0,wehrlein,1994-10-18,German,sauber,18,14,5.0,0.0,18.0,5.0,0,10,5.0,0.0,10.0,01:39.9
1610,2017,20,yas_marina,2017-11-26,1,0,0,0,0,brendon_hartley,1989-11-10,New Zealander,toro_rosso,20,15,0.0,0.0,23.0,53.0,0,7,53.0,0.0,6.0,01:40.5
1611,2017,20,yas_marina,2017-11-26,1,0,0,0,0,gasly,1996-02-07,French,toro_rosso,17,16,0.0,0.0,21.0,53.0,0,7,53.0,0.0,6.0,01:39.7
1612,2017,20,yas_marina,2017-11-26,1,0,0,0,0,ericsson,1990-09-02,Swedish,sauber,19,17,0.0,0.0,20.0,5.0,0,10,5.0,0.0,10.0,01:40.0
1613,2017,20,yas_marina,2017-11-26,1,0,0,0,0,stroll,1998-10-29,Canadian,williams,15,18,40.0,0.0,11.0,83.0,0,5,82.0,0.0,5.0,01:39.6
1614,2017,20,yas_marina,2017-11-26,1,0,0,0,0,sainz,1994-09-01,Spanish,renault,12,19,54.0,0.0,9.0,57.0,0,6,49.0,0.0,7.0,01:38.7
1615,2017,20,yas_marina,2017-11-26,1,0,0,0,0,ricciardo,1989-07-01,Australian,red_bull,4,20,200.0,1.0,4.0,368.0,3,3,358.0,3.0,3.0,01:37.0
1616,2018,1,albert_park,2018-03-25,1,0,0,0,0,vettel,1987-07-03,German,ferrari,3,1,0.0,0.0,0.0,40.0,1,1,0.0,0.0,0.0,01:21.8
1617,2018,1,albert_park,2018-03-25,1,0,0,0,0,hamilton,1985-01-07,British,mercedes,1,2,0.0,0.0,0.0,22.0,0,2,0.0,0.0,0.0,01:21.2
1618,2018,1,albert_park,2018-03-25,1,0,0,0,0,raikkonen,1979-10-17,Finnish,ferrari,2,3,0.0,0.0,0.0,40.0,1,1,0.0,0.0,0.0,01:21.8
1619,2018,1,albert_park,2018-03-25,1,0,0,0,0,ricciardo,1989-07-01,Australian,red_bull,8,4,0.0,0.0,0.0,20.0,0,3,0.0,0.0,0.0,01:22.2
1620,2018,1,albert_park,2018-03-25,1,0,0,0,0,alonso,1981-07-29,Spanish,mclaren,10,5,0.0,0.0,0.0,12.0,0,4,0.0,0.0,0.0,01:23.7
1621,2018,1,albert_park,2018-03-25,1,0,0,0,0,max_verstappen,1997-09-30,Dutch,red_bull,4,6,0.0,0.0,0.0,20.0,0,3,0.0,0.0,0.0,01:21.9
1622,2018,1,albert_park,2018-03-25,1,0,0,0,0,hulkenberg,1987-08-19,German,renault,7,7,0.0,0.0,0.0,7.0,0,5,0.0,0.0,0.0,01:23.5
1623,2018,1,albert_park,2018-03-25,1,0,0,0,0,bottas,1989-08-28,Finnish,mercedes,15,8,0.0,0.0,0.0,22.0,0,2,0.0,0.0,0.0,00:00.0
1624,2018,1,albert_park,2018-03-25,1,0,0,0,0,vandoorne,1992-03-26,Belgian,mclaren,11,9,0.0,0.0,0.0,12.0,0,4,0.0,0.0,0.0,01:23.9
1625,2018,1,albert_park,2018-03-25,1,0,0,0,0,sainz,1994-09-01,Spanish,renault,9,10,0.0,0.0,0.0,7.0,0,5,0.0,0.0,0.0,01:23.6
1626,2018,1,albert_park,2018-03-25,1,0,0,0,0,perez,1990-01-26,Mexican,force_india,12,11,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,01:24.0
1627,2018,1,albert_park,2018-03-25,1,0,0,0,0,ocon,1996-09-17,French,force_india,14,12,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,01:24.8
